model,model_image_url
Blood Gem 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blood_Gem_3.tgs
Obsidian 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Obsidian_3.tgs
Mistress 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mistress_1.tgs
Filigree 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Filigree_2.tgs
Lindon 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lindon_2.tgs
Bubbles 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bubbles_3.tgs
Web Locket 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Web_Locket_2.tgs
Lockpicking 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lockpicking_1.tgs
Puzzle 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Puzzle_1.tgs
Glamour 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Glamour_3.tgs
Padlock 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Padlock_2.tgs
Purple Glow 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Purple_Glow_2.tgs
Vault 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Vault_2.tgs
Sorceress 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sorceress_1.tgs
Comics 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Comics_2.tgs
Pink Glass 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Glass_3.tgs
Jewels 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Jewels_1.tgs
Burning Love 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Burning_Love_2.tgs
Soft Touch 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Soft_Touch_3.tgs
Gemstones 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gemstones_3.tgs
Pink Zebra 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Zebra_3.tgs
Titanic 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Titanic_1.tgs
Crystal Clear 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crystal_Clear_2.tgs
Azure Gem 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Azure_Gem_2.tgs
Ruby Red 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ruby_Red_2.tgs
Starlight 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Starlight_2.tgs
Snow Queen 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Snow_Queen_2.tgs
Moon Prism 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Moon_Prism_0.tgs
Broken Heart 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Broken_Heart_2.tgs
Emerald 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Emerald_2.tgs
White Claws 3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/White_Claws_3.tgs
Cupid Pay 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cupid_Pay_2.tgs
Lorien 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lorien_2.tgs
Cheetah 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cheetah_2.tgs
Moulin Rouge 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Moulin_Rouge_2.tgs
Ice Glass 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ice_Glass_0.tgs
Gift Wrap 2.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gift_Wrap_2.tgs
Surgery 2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Surgery_2.tgs
Gothic Core 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gothic_Core_1.tgs
Faerie 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Faerie_1.tgs
Cursed Room 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cursed_Room_1.tgs
Pepe Love 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pepe_Love_1.tgs
Dryad Heart 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dryad_Heart_0.tgs
Golden Lace 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Lace_1.tgs
Cogwheel 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cogwheel_0.tgs
January 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/January_0.tgs
Eco Friendly 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Eco_Friendly_1.tgs
Bright Coral 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Bright_Coral_1.tgs
Sticky Note 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sticky_Note_1.tgs
Magic Flow 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Magic_Flow_1.tgs
Party Time 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Party_Time_1.tgs
Harvest 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Harvest_1.tgs
Blue Sky 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blue_Sky_1.tgs
June 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/June_0.tgs
Heartbreak 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Heartbreak_0.tgs
Monday 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Monday_0.tgs
Gold Pink 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gold_Pink_1.tgs
Groundhog Day 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Groundhog_Day_1.tgs
November 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/November_0.tgs
September 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/September_0.tgs
Anno Domini 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Anno_Domini_0.tgs
Cyberpunk 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cyberpunk_0.tgs
Black Flip 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Black_Flip_1.tgs
Choco Top 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Choco_Top_1.tgs
Pink Day 1.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Day_1.tgs
Highlighter 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Highlighter_1.tgs
Going Green 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Going_Green_1.tgs
Shopping List 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Shopping_List_0.tgs
Frjádagr 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Frjádagr_0.tgs
Deep Ocean 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Deep_Ocean_1.tgs
Lemon 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lemon_1.tgs
Purple Front 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Purple_Front_1.tgs
April 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/April_0.tgs
The Nineties 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/The_Nineties_1.tgs
Shocktober 0.9%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Shocktober_0.tgs
Lilac Black 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lilac_Black_1.tgs
Yellow Page 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Yellow_Page_1.tgs
Checklist 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Checklist_0.tgs
Surfer 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Surfer_1.tgs
Pepe Plans 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pepe_Plans_0.tgs
Launch Date 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Launch_Date_0.tgs
Green Day 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Green_Day_1.tgs
Blossoms 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blossoms_1.tgs
Helios 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Helios_0.tgs
Very Visible 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Very_Visible_1.tgs
Leather Top 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Leather_Top_1.tgs
Miami Beach 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Miami_Beach_1.tgs
Thursday 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Thursday_0.tgs
Orange Mood 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Orange_Mood_1.tgs
Gold Leaf 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gold_Leaf_1.tgs
March 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/March_0.tgs
Toy Calendar 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Toy_Calendar_0.tgs
Like Cycle 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Like_Cycle_0.tgs
Holy Month 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Holy_Month_0.tgs
Gato Ocho 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Gato_Ocho_0.tgs
Hermes 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hermes_0.tgs
Strong Circle 1.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Strong_Circle_1.tgs
Daily Bread 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Daily_Bread_0.tgs
Barbie Day 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Barbie_Day_1.tgs
Deadline 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Deadline_0.tgs
Newsprint 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Newsprint_1.tgs
Pink Hearts 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Hearts_1.tgs
God of Wine 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/God_of_Wine_0.tgs
Black Suede 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Black_Suede_1.tgs
Golden Years 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Years_1.tgs
Kawaii 0.8%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Kawaii_0.tgs
Beet Diary 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Beet_Diary_1.tgs
Sunshine 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sunshine_1.tgs
Investor 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Investor_0.tgs
Sherlock 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sherlock_0.tgs
New Year 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/New_Year_0.tgs
Ninety Nine 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ninety_Nine_0.tgs
Lavendays 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lavendays_1.tgs
Tropical 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tropical_1.tgs
Golden Touch 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Golden_Touch_1.tgs
July 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/July_0.tgs
Pink Planner 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Pink_Planner_1.tgs
Plum Peach 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Plum_Peach_1.tgs
Mesozoic 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mesozoic_0.tgs
Vacation 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Vacation_0.tgs
Durov Day 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Durov_Day_0.tgs
Monochrome 1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Monochrome_1.tgs
Minting Date 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Minting_Date_1.tgs
Beachy 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Beachy_1.tgs
Crossed Out 0.9%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crossed_Out_0.tgs
Red Pen 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Red_Pen_1.tgs
February 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/February_0.tgs
Weekly Set 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Weekly_Set_0.tgs
Fire Path 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fire_Path_1.tgs
Rare Event 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Rare_Event_0.tgs
Sunday 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sunday_0.tgs
Blank Page 0.9%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blank_Page_0.tgs
Cat Seasons 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Cat_Seasons_0.tgs
Saturday 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Saturday_0.tgs
Basic Blue 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Basic_Blue_1.tgs
Dark Binding 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Dark_Binding_1.tgs
Tuesday 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tuesday_0.tgs
Treasure Map 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Treasure_Map_0.tgs
Zeus 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Zeus_0.tgs
Sekhmet 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Sekhmet_0.tgs
Lovely 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Lovely_1.tgs
Tic Tac Toe 0.3%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Tic_Tac_Toe_0.tgs
December 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/December_0.tgs
Orchestra 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Orchestra_0.tgs
May 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/May_0.tgs
Vintage 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Vintage_0.tgs
Steampunk 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Steampunk_0.tgs
Fresh Start 0.9%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Fresh_Start_0.tgs
October 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/October_0.tgs
Samhain 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Samhain_0.tgs
Peach Week 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Peach_Week_0.tgs
Hodler 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Hodler_0.tgs
Outlaw 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Outlaw_0.tgs
Anniversary 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Anniversary_0.tgs
Purple Mint 1.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Purple_Mint_1.tgs
Festive Day 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Festive_Day_0.tgs
Blueprint 0.9%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Blueprint_0.tgs
August 0.5%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/August_0.tgs
Women’s Day 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Womens_Day_0.tgs
Day Five 0.7%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Day_Five_0.tgs
Crunch Time 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Crunch_Time_0.tgs
Friday 0.6%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Friday_0.tgs
First Date 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/First_Date_0.tgs
Kronos 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Kronos_0.tgs
April Fools 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/April_Fools_0.tgs
Celestial Map 0%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Celestial_Map_0.tgs
Ghost Party 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Ghost_Party_0.tgs
Burning Time 0.2%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Burning_Time_0.tgs
Celebration 0.4%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Celebration_0.tgs
Selena 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Selena_0.tgs
Count Dracula 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Count_Dracula_0.tgs
TON Core 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/TON_Core_0.tgs
Týsdagr 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Týsdagr_0.tgs
Shinto Shrine 0%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Shinto_Shrine_0.tgs
Þórsdagr 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Þórsdagr_0.tgs
Mánadagr 0.1%,https://imperator-server.onrender.com/storage-proxy/gift_assets/models/Mánadagr_0.tgs
